b1,1CC rate,2CC rate,Game 1 rate,C rate,CoopSPE rate,strat,strat_space,transition
1.0,0.002614193222204564,0.004590538649774733,0.3615817440697779,0.02239461507168224,0.0,S_08_EqualSay_G1_Default,S_08,EqualSay_G1_Default
1.14,0.005050852761776192,0.006199691706185978,0.4867709892367846,0.03020615606733752,0.0,S_08_EqualSay_G1_Default,S_08,EqualSay_G1_Default
1.2800000000000002,0.008969707981498657,0.006166693482489615,0.558500880619735,0.03562169016349688,0.0,S_08_EqualSay_G1_Default,S_08,EqualSay_G1_Default
1.4200000000000004,0.015247646646134976,0.0059987743418206405,0.5955616371169979,0.046363958988034325,0.0,S_08_EqualSay_G1_Default,S_08,EqualSay_G1_Default
1.5600000000000005,0.019567530200118973,0.006289351943809401,0.6461624480090234,0.053276498944231115,0.0,S_08_EqualSay_G1_Default,S_08,EqualSay_G1_Default
1.7000000000000006,0.02538060549212929,0.006741565415755,0.6644191521073165,0.06182753970843976,0.0,S_08_EqualSay_G1_Default,S_08,EqualSay_G1_Default
1.8400000000000007,0.03181335416122258,0.0067630438266263965,0.6995683802177111,0.07009380148815675,0.0,S_08_EqualSay_G1_Default,S_08,EqualSay_G1_Default
1.9800000000000009,0.04563325075635705,0.0070580552834577205,0.7140798851517419,0.08591558043934733,0.0,S_08_EqualSay_G1_Default,S_08,EqualSay_G1_Default
2.120000000000001,0.1553534352575583,0.006871261463141405,0.7587155733073447,0.19396347242086207,0.097804,S_08_EqualSay_G1_Default,S_08,EqualSay_G1_Default
2.2600000000000007,0.8841022890086785,0.0011292069153175331,0.9727888899825003,0.8973610645154351,0.8948879999999999,S_08_EqualSay_G1_Default,S_08,EqualSay_G1_Default
2.400000000000001,0.9598192204624236,0.0001018755131001725,0.995376834708868,0.9698539896617124,0.999135,S_08_EqualSay_G1_Default,S_08,EqualSay_G1_Default
2.5400000000000014,0.9603922077518732,9.97188161006096e-05,0.9968917932274566,0.9703964884576958,0.999607,S_08_EqualSay_G1_Default,S_08,EqualSay_G1_Default
2.680000000000001,0.9592480510672768,0.00011222795434037994,0.9941038467416357,0.96929149200573,0.998503,S_08_EqualSay_G1_Default,S_08,EqualSay_G1_Default
2.8200000000000016,0.960114884977208,0.0001045090817976326,0.9964964269130244,0.9701383619457036,0.9994870000000001,S_08_EqualSay_G1_Default,S_08,EqualSay_G1_Default
2.9600000000000017,0.9605210274526588,9.912956651153006e-05,0.9955957313723042,0.9705223179096921,0.9997809999999999,S_08_EqualSay_G1_Default,S_08,EqualSay_G1_Default
3.100000000000002,0.9604873514937956,9.643988809378894e-05,0.996247218069398,0.9704938755656928,0.9998819999999999,S_08_EqualSay_G1_Default,S_08,EqualSay_G1_Default
1.0,0.0022580393739630865,0.0045611085580247795,0.3437954544860256,0.022195108631701814,0.0,S_08_EqualSay_G1_Default,S_08,EqualSay_G1_Default
1.14,0.005140210602255313,0.006206127689723376,0.4777979633835303,0.03012043429136609,0.0,S_08_EqualSay_G1_Default,S_08,EqualSay_G1_Default
1.2800000000000002,0.00897413809351319,0.0061732262384801605,0.5575162165429549,0.03540863973146771,0.0,S_08_EqualSay_G1_Default,S_08,EqualSay_G1_Default
1.4200000000000004,0.015079465239434731,0.0060418585525063104,0.5968717791537421,0.046009806392009765,0.0,S_08_EqualSay_G1_Default,S_08,EqualSay_G1_Default
1.5600000000000005,0.02002775476837121,0.0064209176235460064,0.6438286515912598,0.054174656792276614,0.0,S_08_EqualSay_G1_Default,S_08,EqualSay_G1_Default
1.7000000000000006,0.026189598331863587,0.006608604408026965,0.6744283221414528,0.0623475065404325,0.0,S_08_EqualSay_G1_Default,S_08,EqualSay_G1_Default
1.8400000000000007,0.03153895166286905,0.006742245236983943,0.6930024023462559,0.06938730910023139,0.0,S_08_EqualSay_G1_Default,S_08,EqualSay_G1_Default
1.9800000000000009,0.04737228479200781,0.00713476818779148,0.7176829971993611,0.08740503147929425,0.0,S_08_EqualSay_G1_Default,S_08,EqualSay_G1_Default
2.120000000000001,0.16001065735134826,0.007082240721292938,0.7525163377764913,0.1995608574730321,0.100261,S_08_EqualSay_G1_Default,S_08,EqualSay_G1_Default
2.2600000000000007,0.8964697571903066,0.0009803311048487446,0.974959104421141,0.9093033017873646,0.9142680000000001,S_08_EqualSay_G1_Default,S_08,EqualSay_G1_Default
2.400000000000001,0.9600447085265672,0.00010906159783523412,0.995061799739982,0.9700612132097064,0.998826,S_08_EqualSay_G1_Default,S_08,EqualSay_G1_Default
2.5400000000000014,0.9602926122292704,0.0001052774558201212,0.9953168185034597,0.9703041322776988,0.9996780000000001,S_08_EqualSay_G1_Default,S_08,EqualSay_G1_Default
2.680000000000001,0.9604680520005591,9.885691009682791e-05,0.994979101180262,0.9704841961056933,0.9998469999999999,S_08_EqualSay_G1_Default,S_08,EqualSay_G1_Default
2.8200000000000016,0.9600431446535052,0.00010964703500532428,0.9943452426771728,0.9700734402777058,0.999326,S_08_EqualSay_G1_Default,S_08,EqualSay_G1_Default
2.9600000000000017,0.9605770418214664,0.00011586060562253691,0.996047613610139,0.9705933826096896,0.9989600000000001,S_08_EqualSay_G1_Default,S_08,EqualSay_G1_Default
3.100000000000002,0.9602046723911534,0.0001195814709012173,0.9960772713035216,0.9702259345497012,0.9984350000000001,S_08_EqualSay_G1_Default,S_08,EqualSay_G1_Default
1.0,0.002217119280818587,0.004571132779170479,0.3663682444386126,0.02175364175972393,0.0,S_08_EqualSay_G1_Default,S_08,EqualSay_G1_Default
