b1,1CC rate,2CC rate,Game 1 rate,C rate,SPE rate,strat,strat_space,transition
1.0,0.01667632799539329,0.023970428666634437,0.4963550885750474,0.0828973498205753,0.0,S_16_Random_Dictator,S_16,Random_Dictator
1.1400000000000001,0.02572028365658347,0.029704463165128005,0.5018466207475036,0.1031184903289611,0.0,S_16_Random_Dictator,S_16,Random_Dictator
1.2800000000000002,0.0324278330794493,0.0317323067446678,0.5039861900907212,0.10923078907462325,0.0,S_16_Random_Dictator,S_16,Random_Dictator
1.4200000000000004,0.047072574275661534,0.030926237942589408,0.5247894476953258,0.1226816813056444,0.0,S_16_Random_Dictator,S_16,Random_Dictator
1.5600000000000005,0.10701368006309342,0.030400625341956915,0.5568297886453727,0.18370640188418835,0.0,S_16_Random_Dictator,S_16,Random_Dictator
1.7000000000000006,0.28123168694996065,0.026011482571054664,0.6394207463596332,0.3456392380925674,0.0,S_16_Random_Dictator,S_16,Random_Dictator
1.8400000000000007,0.5168299511592995,0.0186588135702447,0.7590020521698183,0.562027198778067,0.0,S_16_Random_Dictator,S_16,Random_Dictator
1.9800000000000009,0.6721706126923412,0.014584415439573391,0.8357193892242781,0.7059798159033062,0.0,S_16_Random_Dictator,S_16,Random_Dictator
2.120000000000001,0.8105444375189124,0.010523841813021347,0.8992802225971119,0.8315228854611947,0.0,S_16_Random_Dictator,S_16,Random_Dictator
2.260000000000001,0.8429441991375553,0.0083248752427501,0.9199910103284215,0.8602854746516522,0.0,S_16_Random_Dictator,S_16,Random_Dictator
2.4000000000000012,0.8681326013563898,0.007358580787253238,0.9393358222758482,0.8831397683656201,0.0,S_16_Random_Dictator,S_16,Random_Dictator
2.5400000000000014,0.9430464098566744,0.004211629798890142,0.972086693911142,0.9509382606934783,0.0,S_16_Random_Dictator,S_16,Random_Dictator
2.6800000000000015,0.9632007079816196,0.003384310487060986,0.9808400944553038,0.9698754766999127,0.0,S_16_Random_Dictator,S_16,Random_Dictator
2.8200000000000016,0.9652462982616559,0.0031672657216784824,0.9834665562473901,0.9715385206367821,0.0,S_16_Random_Dictator,S_16,Random_Dictator
2.9600000000000017,0.9690043240494569,0.003245854073352321,0.9841290458314536,0.9757331230490502,0.0,S_16_Random_Dictator,S_16,Random_Dictator
3.100000000000002,0.9778926359125908,0.0029282091375568116,0.9892809401711877,0.982916072817237,0.0,S_16_Random_Dictator,S_16,Random_Dictator
