b1,1CC rate,2CC rate,Game 1 rate,C rate,SPE rate,strat,strat_space,transition
1.0,0.013257668436408297,0.01469059748830906,0.5,0.06258172927506668,0.0,S_16_Random,S_16,Random
1.1400000000000001,0.016963642128331072,0.01786002218223525,0.5,0.06586483106732524,0.0,S_16_Random,S_16,Random
1.2800000000000002,0.022100492172988862,0.02151822940471703,0.5,0.07164590294848547,0.0,S_16_Random,S_16,Random
1.4200000000000004,0.024793799992128395,0.024263361468003605,0.5,0.07584626969715115,0.0,S_16_Random,S_16,Random
1.5600000000000005,0.03431295799019799,0.031466964646726804,0.5,0.09034453028922008,0.0,S_16_Random,S_16,Random
1.7000000000000006,0.049022639127204004,0.04487563253898787,0.5,0.11794888081736249,0.0,S_16_Random,S_16,Random
1.8400000000000007,0.12084069057635995,0.11647427808361899,0.5,0.2567425608525104,0.0,S_16_Random,S_16,Random
1.9800000000000009,0.14925047161632105,0.14546007447420073,0.5,0.31308761768537297,0.0,S_16_Random,S_16,Random
2.120000000000001,0.17737329756646414,0.17206443415525355,0.5,0.3665941503561684,0.0,S_16_Random,S_16,Random
2.260000000000001,0.20877068075460387,0.20210674599504108,0.5,0.42648781030214467,0.0,S_16_Random,S_16,Random
2.4000000000000012,0.24107029368672586,0.23472528432109832,0.5,0.489571180477407,0.0,S_16_Random,S_16,Random
2.5400000000000014,0.2791130327067957,0.27101112810399264,0.5,0.5612963158433684,0.0,S_16_Random,S_16,Random
2.6800000000000015,0.29524840722148754,0.28358915649575667,0.5,0.5903136570643671,0.0,S_16_Random,S_16,Random
2.8200000000000016,0.30686514843530216,0.2975319508069076,0.5,0.6138006598998494,0.0,S_16_Random,S_16,Random
2.9600000000000017,0.3184786535409634,0.3068475569784451,0.5,0.6332717006407307,0.0,S_16_Random,S_16,Random
3.100000000000002,0.3202243979511456,0.301046817808992,0.5,0.6291323333990415,0.0,S_16_Random,S_16,Random
