b1,1CC rate,2CC rate,Game 1 rate,C rate,SPE rate,strat,strat_space,transition
1.0,0.01125214864153306,0.022773090315666555,0.473514766160044,0.06755050750051599,0.0,S_16_Unilateral_Dictator,S_16,Unilateral_Dictator
1.1400000000000001,0.018196314195609846,0.021084553386821164,0.49839264995415417,0.07230939411813476,0.0,S_16_Unilateral_Dictator,S_16,Unilateral_Dictator
1.2800000000000002,0.028667128265665063,0.022409825795906238,0.5102324556844777,0.08637481006019755,0.0,S_16_Unilateral_Dictator,S_16,Unilateral_Dictator
1.4200000000000004,0.04328341626211198,0.02409065512218638,0.5082246500096804,0.10339128590897079,0.0,S_16_Unilateral_Dictator,S_16,Unilateral_Dictator
1.5600000000000005,0.1318084062929687,0.023322716599871365,0.5716545695437505,0.18477775717095382,0.0,S_16_Unilateral_Dictator,S_16,Unilateral_Dictator
1.7000000000000006,0.4073488603636222,0.01755117374211883,0.709065528145553,0.4493272132649835,0.0,S_16_Unilateral_Dictator,S_16,Unilateral_Dictator
1.8400000000000007,0.744709879455121,0.01061429525086255,0.8783742743750407,0.7664861003015733,0.0,S_16_Unilateral_Dictator,S_16,Unilateral_Dictator
1.9800000000000009,0.8283571811896108,0.008840272498953791,0.9163512332160945,0.8459294118704083,0.0,S_16_Unilateral_Dictator,S_16,Unilateral_Dictator
2.120000000000001,0.8303334692944788,0.007608028962460765,0.9222257637505255,0.8461581799201077,0.0,S_16_Unilateral_Dictator,S_16,Unilateral_Dictator
2.260000000000001,0.8960061635371257,0.005946636286289479,0.9510220037245957,0.9076906062554023,0.0,S_16_Unilateral_Dictator,S_16,Unilateral_Dictator
2.4000000000000012,0.9474389127377257,0.004747787566946699,0.9722375345680936,0.9550574850610997,0.0,S_16_Unilateral_Dictator,S_16,Unilateral_Dictator
2.5400000000000014,0.9671240462922607,0.004283640166327774,0.9833386022753835,0.9742995100805485,0.0,S_16_Unilateral_Dictator,S_16,Unilateral_Dictator
2.6800000000000015,0.9754014001848391,0.0023268357996087223,0.9884794742080194,0.979901369819541,0.0,S_16_Unilateral_Dictator,S_16,Unilateral_Dictator
2.8200000000000016,0.9679835994290145,0.0025356078549146756,0.9854881319128601,0.9732860573612775,0.0,S_16_Unilateral_Dictator,S_16,Unilateral_Dictator
2.9600000000000017,0.9666720434585727,0.002147477622965202,0.9825820622531749,0.97135496487986,0.0,S_16_Unilateral_Dictator,S_16,Unilateral_Dictator
3.100000000000002,0.9795894555971283,0.0020376740785167918,0.9924198120385379,0.9840809047448499,0.0,S_16_Unilateral_Dictator,S_16,Unilateral_Dictator
