b1,1CC rate,2CC rate,Game 1 rate,C rate,CoopSPE rate,strat,strat_space,transition
1.0,0.013426077479182277,0.013426077479182277,0.5,0.071512484304422,0.0,S_08_Random,S_08,Random
1.1400000000000001,0.013294706910853438,0.013294706910853438,0.5,0.06607102036989626,0.0,S_08_Random,S_08,Random
1.2800000000000002,0.014181635233385954,0.014181635233385954,0.5,0.06426125462300375,0.0,S_08_Random,S_08,Random
1.4200000000000004,0.01591618281014099,0.01591618281014099,0.5,0.06556304507252587,0.0,S_08_Random,S_08,Random
1.5600000000000005,0.01715639807678881,0.01715639807678881,0.49999999999999994,0.06857783175178098,0.0,S_08_Random,S_08,Random
1.7000000000000006,0.018363169840480763,0.018363169840480763,0.5,0.07026877437705592,0.0,S_08_Random,S_08,Random
1.8400000000000007,0.019921054059961196,0.019921054059961196,0.5,0.07139502482609685,0.0,S_08_Random,S_08,Random
1.9800000000000009,0.021337790973819094,0.021337790973819094,0.49999999999999994,0.07358458206781149,0.0,S_08_Random,S_08,Random
2.120000000000001,0.024118284544384243,0.024118284544384243,0.5,0.07948072455477628,0.0,S_08_Random,S_08,Random
2.260000000000001,0.026470045302951096,0.026470045302951096,0.5,0.08338545086389396,0.0,S_08_Random,S_08,Random
2.4000000000000012,0.03001211505674943,0.03001211505674943,0.5,0.090899366097437,0.0,S_08_Random,S_08,Random
2.5400000000000014,0.032973680034766494,0.032973680034766494,0.5,0.09590567437138361,0.0,S_08_Random,S_08,Random
2.6800000000000015,0.043749032051115216,0.043749032051115216,0.5,0.1163966301474811,0.0,S_08_Random,S_08,Random
2.8200000000000016,0.055987566278528675,0.055987566278528675,0.5,0.1406540797202731,0.0,S_08_Random,S_08,Random
2.9600000000000017,0.07548557878100297,0.07548557878100297,0.5,0.17881346136635398,0.0,S_08_Random,S_08,Random
3.100000000000002,0.12734695108662208,0.12734695108662208,0.5,0.27774044671978937,0.0,S_08_Random,S_08,Random
