b1,1CC rate,2CC rate,Game 1 rate,C rate,CoopSPE rate,strat,strat_space,transition
1.0,0.017203886020370443,0.02481124223900067,0.49031246102570775,0.0930078155014249,0.0,S_12_Random_Dictator,S_12,Random_Dictator
1.1400000000000001,0.025352539392715142,0.02719450919837567,0.4919687722853099,0.10770800394456416,0.0,S_12_Random_Dictator,S_12,Random_Dictator
1.2800000000000002,0.0332602493802361,0.026743295345796954,0.5030453572479445,0.1176638326446496,0.0,S_12_Random_Dictator,S_12,Random_Dictator
1.4200000000000004,0.04535780097331917,0.026997530897071003,0.5083943183105444,0.12905356184863692,0.0,S_12_Random_Dictator,S_12,Random_Dictator
1.5600000000000005,0.10356224996599162,0.027041704859679536,0.5637700158173942,0.18250734284098982,0.0,S_12_Random_Dictator,S_12,Random_Dictator
1.7000000000000006,0.23925093595650823,0.023575362752738204,0.6199114346256545,0.3089910737813175,0.0,S_12_Random_Dictator,S_12,Random_Dictator
1.8400000000000007,0.5432793283297604,0.01388307816005621,0.7775404695724589,0.5848180291566182,0.0,S_12_Random_Dictator,S_12,Random_Dictator
1.9800000000000009,0.7133005971030657,0.011092628274847388,0.863645156445706,0.7408302834553455,0.0,S_12_Random_Dictator,S_12,Random_Dictator
2.120000000000001,0.8204209077050837,0.0077224843093432,0.9096093211178778,0.841056637362096,0.0,S_12_Random_Dictator,S_12,Random_Dictator
2.260000000000001,0.8476147116108841,0.0062985726084390905,0.9226611289855451,0.864455720115698,0.0,S_12_Random_Dictator,S_12,Random_Dictator
2.4000000000000012,0.9095754960411583,0.004755510072935251,0.9542961194288394,0.9211189498991902,0.0,S_12_Random_Dictator,S_12,Random_Dictator
2.5400000000000014,0.9490146846996156,0.003541202370462273,0.9746202651862872,0.9566862898810035,0.0,S_12_Random_Dictator,S_12,Random_Dictator
2.6800000000000015,0.9502518439495837,0.0031984405556520035,0.9797521569377138,0.9573002088749345,0.0,S_12_Random_Dictator,S_12,Random_Dictator
2.8200000000000016,0.9700819545783478,0.002368619268418848,0.986292758099365,0.9752332954351401,0.0,S_12_Random_Dictator,S_12,Random_Dictator
2.9600000000000017,0.9620942161977021,0.0028156034504958133,0.9831221854647321,0.9680852842124026,0.0,S_12_Random_Dictator,S_12,Random_Dictator
3.100000000000002,0.9701007568209263,0.0029511414400395634,0.9864044812483356,0.9760573016683534,0.0,S_12_Random_Dictator,S_12,Random_Dictator
