b1,1CC rate,2CC rate,Game 1 rate,C rate,SPE rate,beta,strat,strat_space,transition,N,eps
1.8,0.21681057927253947,0.05889518159982089,0.5186963279536962,0.3442455631697726,0.03749,0.1,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,100,0.001
1.8,0.19132397570348875,0.05179136521765339,0.4952888170838429,0.3159061571811984,0.034462,0.1,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,100,0.001
1.8,0.21003585770990932,0.05329440574031636,0.525907815215084,0.3367658325049501,0.036978,0.1,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,100,0.001
1.8,0.19082442387178686,0.057498887690963923,0.5028012089182399,0.3217890319927483,0.02451,0.1,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,100,0.001
1.8,0.1841535465253279,0.05959405433463847,0.5024500967745072,0.32029726497206945,0.044212,0.1,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,100,0.001
