b1,1CC rate,2CC rate,Game 1 rate,C rate,SPE rate,beta,strat,strat_space,transition,N,eps
1.8,0.9225110601730591,0.006010484349988712,0.958131916074308,0.9328216962915129,0.814406,10,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,100,0.001
1.8,0.8946861208313024,0.006898234969370729,0.9427440634177351,0.9073726484867248,0.774172,10,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,100,0.001
1.8,0.8882450932554352,0.006877593722956119,0.9387605377015141,0.9010393910302132,0.787136,10,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,100,0.001
1.8,0.8889143029405353,0.006915295674024628,0.9391759214465356,0.9022895083653012,0.677034,10,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,100,0.001
1.8,0.8930675515106196,0.006837379706053307,0.940589449271096,0.9059920482492847,0.82179,10,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,100,0.001
