b1,1CC rate,2CC rate,Game 1 rate,C rate,SPE rate,beta,strat,strat_space,transition,N,eps
1.8,0.18961867971087415,0.17679120206484297,0.43777388481531004,0.47470632612278785,0.015846,0.01,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,100,0.001
1.8,0.18401924819810395,0.15724126919779668,0.44691626741205653,0.45416203762846535,0.01059,0.01,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,100,0.001
1.8,0.18595788765024443,0.16596142388357063,0.43768751409380124,0.46427959443843925,0.00824,0.01,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,100,0.001
1.8,0.1810928676833484,0.1618384592538104,0.4377875006901045,0.45320481451756145,0.00814,0.01,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,100,0.001
1.8,0.18870196061826813,0.16241049647242703,0.4377754714256898,0.46123295798321967,0.01125,0.01,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,100,0.001
