b1,1CC rate,2CC rate,Game 1 rate,C rate,SPE rate,beta,strat,strat_space,transition,N,eps
1.8,0.9052282476705599,0.007911274057491527,0.9515153363807789,0.9196312682910995,0.852802,100,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,100,0.001
1.8,0.9192986042551387,0.007369289594102689,0.9556673529113172,0.9322510759172172,0.87007,100,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,100,0.001
1.8,0.8998238737976273,0.008110258356041207,0.9485086813155923,0.9145149209185152,0.816552,100,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,100,0.001
1.8,0.8902083606521087,0.00830198193657816,0.9389505888346044,0.9061946224521168,0.800774,100,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,100,0.001
1.8,0.9060827296543352,0.007928050488437826,0.9505906629481395,0.9205185336926789,0.856724,100,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,100,0.001
