b1,1CC rate,2CC rate,Game 1 rate,C rate,SPE rate,beta,strat,strat_space,transition,N,eps
1.8,0.18070395375112214,0.20602226717058345,0.41958772488173635,0.4975826360585302,0.009584,0.001,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,100,0.001
1.8,0.1815968393905004,0.19021610906097383,0.43299308793042246,0.4861074883935346,0.006526,0.001,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,100,0.001
1.8,0.1760577135271565,0.20728833792815093,0.4147988101998724,0.4970639958458204,0.006214,0.001,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,100,0.001
1.8,0.18115065562756877,0.20012011061555798,0.4107168863613794,0.49294049665116146,0.006168,0.001,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,100,0.001
1.8,0.18434209495457363,0.1990361840096605,0.4138249491866995,0.4982436078324249,0.007822,0.001,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,100,0.001
