b1,1CC rate,2CC rate,Game 1 rate,C rate,SPE rate,beta,strat,strat_space,transition,N,eps
1.8,0.17971366090009847,0.20904407421789956,0.4196464630490116,0.49949437708657785,0.009534,0.0001,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,100,0.001
1.8,0.18055839102846347,0.19558685960318037,0.4314630652136696,0.4906990093117233,0.006526,0.0001,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,100,0.001
1.8,0.17582801557090197,0.2091503251463502,0.4132985868467921,0.49872437822930055,0.005454,0.0001,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,100,0.001
1.8,0.1816567946265932,0.20323124480617596,0.4113452473451775,0.4959762673998161,0.006168,0.0001,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,100,0.001
1.8,0.1848857243403633,0.20226119019683333,0.4138011137511691,0.5021855739989871,0.007822,0.0001,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,100,0.001
