b1,1CC rate,2CC rate,Game 1 rate,C rate,SPE rate,N,strat,strat_space,transition,eps,beta
1.8,0.3546996841324334,0.023046914275492148,0.6420832616830188,0.41558043504583897,0.231962,64,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,0.001,2.0
1.8,0.34333987882927397,0.022478865537893078,0.632603918786078,0.4058468088952578,0.222818,64,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,0.001,2.0
1.8,0.3778076057173759,0.02097618571179714,0.6485827136122123,0.4342475361267442,0.249778,64,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,0.001,2.0
1.8,0.35767124209479945,0.02156153868484814,0.6510289516294466,0.4171883167234511,0.239944,64,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,0.001,2.0
1.8,0.3564973589733256,0.022104574666790507,0.649185193636779,0.4158901515254972,0.235894,64,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,0.001,2.0
