b1,1CC rate,2CC rate,Game 1 rate,C rate,SPE rate,N,strat,strat_space,transition,eps,beta
1.8,0.697213337750211,0.01047406239834975,0.8380520473944765,0.72147274662094,0.562316,128,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,0.001,2.0
1.8,0.6655367400304427,0.01168613290614758,0.8138884835998957,0.6938358646068953,0.532892,128,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,0.001,2.0
1.8,0.664593052483672,0.01123928014267733,0.8024894416927286,0.6929874370877462,0.537806,128,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,0.001,2.0
1.8,0.7533487549553766,0.009381102833455673,0.8674072245088623,0.7755515765603468,0.635098,128,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,0.001,2.0
1.8,0.7203433954010648,0.009974095815135333,0.8491394623716008,0.7449029264440471,0.608418,128,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,0.001,2.0
