b1,1CC rate,2CC rate,Game 1 rate,C rate,SPE rate,N,strat,strat_space,transition,eps,beta
1.8,0.14517747878249077,0.05236052715723552,0.48203591549751407,0.27166478591198223,0.021584,8,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,0.001,2.0
1.8,0.14680061947442094,0.051881493416016965,0.4776527790347523,0.2732019069927291,0.021786,8,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,0.001,2.0
1.8,0.14799630142982995,0.050217253682647116,0.48336985486939926,0.27001008772031043,0.025036,8,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,0.001,2.0
1.8,0.14802936468588512,0.05159585852260218,0.4836462458279636,0.27273034213525554,0.021438,8,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,0.001,2.0
1.8,0.1435365390085076,0.05288981837378667,0.48380382580843356,0.27018541610574043,0.022844,8,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,0.001,2.0
