b1,1CC rate,2CC rate,Game 1 rate,C rate,CoopSPE rate,strat,strat_space,transition
1.42,0.04885703550421999,0.04146252558694896,0.5509722494174151,0.1344442514562043,0.0,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.56,0.10491917065402796,0.038471876425110116,0.6176424919316004,0.19545956146483934,0.0,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.7000000000000002,0.30935162274058176,0.03485406590881048,0.7349113304038637,0.3799853379924568,0.18986,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.8400000000000003,0.6568990242160313,0.016625406875674025,0.8442257331747086,0.6930774380735979,0.50322,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.9800000000000004,0.8815485687343956,0.006634871644031688,0.9616207938419192,0.8992808387902149,0.76754,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
2.120000000000001,0.9661239714803341,0.0037358094262431134,0.9866213745428516,0.971851994976824,0.8927799999999999,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
2.2600000000000007,0.879934596736493,0.008356806427770895,0.9440600971107704,0.8961844049454257,0.76968,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
2.400000000000001,0.9514105567574971,0.001983619419281211,0.988248827847774,0.9565577222062498,0.9128799999999999,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.42,0.05548984147560919,0.03594490333340645,0.5820596137603066,0.14438183700969268,0.0,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.56,0.10452607596899594,0.03121381150718895,0.5787606266656783,0.18448499044311634,0.0,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.7000000000000002,0.2054029743355055,0.03504637877684424,0.6548417168671872,0.28408773902057216,0.13034,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.8400000000000003,0.8298996914536056,0.007061435577513699,0.913076631313629,0.845135267812984,0.8245,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.9800000000000004,0.8324646094671161,0.008009431324397409,0.93487218882395,0.8509248329352799,0.706,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
2.120000000000001,0.9423656186922033,0.004197132182985726,0.97984189603991,0.9520152215422392,0.83946,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
2.2600000000000007,0.9315315113675072,0.006655852317686249,0.9701028463794305,0.943631734952998,0.79904,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
2.400000000000001,0.9323258003755416,0.0057365647514840135,0.9656135273203408,0.9414350090584966,0.64998,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.42,0.05802257648925065,0.04105214355514823,0.6155527930307534,0.15035258988149994,0.0,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.56,0.10395701779262738,0.03540275661709563,0.6392406770644984,0.1942109714437566,0.0,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.7000000000000002,0.3007071546029325,0.02828951378531502,0.7005061550586489,0.3615018770121242,0.17562,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.8400000000000003,0.8005486641890688,0.009716453010346664,0.914048876337916,0.8203582428592808,0.7550600000000001,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.9800000000000004,0.8940151888808132,0.006231756827380028,0.9560005249344556,0.909003130904372,0.8759999999999999,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
2.120000000000001,0.943287193544834,0.003628205129425629,0.9796633056301428,0.9513271113187416,0.92894,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
2.2600000000000007,0.8600289747939299,0.006829573848091818,0.9396739485695076,0.8751904396014943,0.61816,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
2.400000000000001,0.9433531855067606,0.003531600808708274,0.9801525164950576,0.9513471146320012,0.64404,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.42,0.05418919485958517,0.04610529378195617,0.5668614960955092,0.14994709581948906,0.0,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.56,0.07443957237124606,0.03602427825015955,0.6060091231658499,0.1588758829929146,0.0,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.7000000000000002,0.3033880323079624,0.028292050868897318,0.670317661295262,0.3713536798835082,0.23424,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.8400000000000003,0.7084298108140858,0.013335617031056348,0.8921367620181,0.738361976639833,0.4371,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.9800000000000004,0.8155485757460058,0.010069376919484063,0.9160255793117248,0.836583789152798,0.73878,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
2.120000000000001,0.8819344451214538,0.0052809148922310966,0.9448301692304112,0.8955057096838349,0.56024,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
2.2600000000000007,0.9198114956395796,0.004953823160149064,0.973384694820728,0.93078781436791,0.6451,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
2.400000000000001,0.93549559541065,0.0043243118495550955,0.9819283226661546,0.9461763269645356,0.4823,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.42,0.05260757961179898,0.02929398420463997,0.5874487411823517,0.1268887693862577,0.0,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.56,0.0779926190352909,0.035539203623271474,0.6332312422230036,0.1582201667140554,0.0,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.7000000000000002,0.3260049092194299,0.027606407976377853,0.6896559518002221,0.3864228509946285,0.26204,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.8400000000000003,0.7313753347555983,0.009024681335337046,0.9158111778585272,0.754931498986706,0.54732,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.9800000000000004,0.8326189591061834,0.009577448520499509,0.9369994671190608,0.8531927642580811,0.63572,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
2.120000000000001,0.9542789176561626,0.0029078037546519035,0.9791017647879364,0.9596351030374646,0.84636,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
2.2600000000000007,0.92320993963816,0.004499427399091927,0.9625276802371094,0.9330425268559576,0.6934600000000001,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
2.400000000000001,0.9323069834544032,0.0037083062400172337,0.969943261813302,0.9419121397022592,0.7861199999999999,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.42,0.048857035504219985,0.04146252558694896,0.5509722494174151,0.1344442514562043,0.0,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.56,0.10491917065402796,0.038471876425110116,0.6176424919316004,0.19545956146483934,0.0,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.7000000000000002,0.30935162274058176,0.03485406590881048,0.7349113304038637,0.3799853379924568,0.18986,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.8400000000000003,0.6568990242160313,0.016625406875674025,0.8442257331747086,0.6930774380735979,0.50322,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.9800000000000004,0.8815485687343956,0.006634871644031688,0.9616207938419192,0.8992808387902149,0.76754,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
2.120000000000001,0.966123971480334,0.0037358094262431134,0.9866213745428516,0.9718519949768241,0.8927799999999999,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
2.2600000000000007,0.879934596736493,0.008356806427770895,0.9440600971107704,0.8961844049454257,0.76968,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
2.400000000000001,0.9514105567574972,0.001983619419281211,0.988248827847774,0.9565577222062498,0.91288,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.42,0.05548984147560919,0.03594490333340645,0.5820596137603066,0.14438183700969268,0.0,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.56,0.10452607596899594,0.03121381150718895,0.5787606266656783,0.18448499044311634,0.0,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.7000000000000002,0.2054029743355055,0.03504637877684424,0.6548417168671872,0.28408773902057216,0.13034,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.8400000000000003,0.8298996914536056,0.007061435577513699,0.913076631313629,0.845135267812984,0.8245,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.9800000000000004,0.8324646094671161,0.008009431324397409,0.93487218882395,0.8509248329352799,0.706,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
2.120000000000001,0.9423656186922033,0.004197132182985726,0.97984189603991,0.9520152215422392,0.83946,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
2.2600000000000007,0.9315315113675072,0.006655852317686249,0.9701028463794305,0.9436317349529979,0.79904,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
2.400000000000001,0.9323258003755416,0.005736564751484014,0.9656135273203408,0.9414350090584966,0.64998,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.42,0.05802257648925065,0.04105214355514823,0.6155527930307534,0.15035258988149994,0.0,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.56,0.10395701779262738,0.03540275661709563,0.6392406770644984,0.1942109714437566,0.0,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.7000000000000002,0.3007071546029325,0.02828951378531502,0.7005061550586489,0.3615018770121242,0.17562,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.8400000000000003,0.8005486641890688,0.009716453010346664,0.914048876337916,0.8203582428592808,0.7550600000000001,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.9800000000000004,0.8940151888808132,0.006231756827380028,0.9560005249344556,0.909003130904372,0.8759999999999999,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
2.120000000000001,0.9432871935448341,0.003628205129425629,0.9796633056301428,0.9513271113187416,0.92894,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
2.2600000000000007,0.8600289747939299,0.006829573848091818,0.9396739485695076,0.8751904396014943,0.61816,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
2.400000000000001,0.9433531855067606,0.003531600808708274,0.9801525164950576,0.9513471146320012,0.64404,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.42,0.05418919485958517,0.04610529378195617,0.5668614960955092,0.14994709581948906,0.0,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.56,0.07443957237124606,0.03602427825015955,0.6060091231658499,0.1588758829929146,0.0,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.7000000000000002,0.3033880323079624,0.028292050868897318,0.670317661295262,0.3713536798835082,0.23424,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.8400000000000003,0.7084298108140858,0.013335617031056348,0.8921367620181,0.738361976639833,0.4371,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.9800000000000004,0.8155485757460058,0.010069376919484063,0.9160255793117248,0.836583789152798,0.73878,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
2.120000000000001,0.8819344451214538,0.0052809148922310966,0.9448301692304112,0.8955057096838349,0.56024,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
2.2600000000000007,0.9198114956395796,0.004953823160149064,0.973384694820728,0.93078781436791,0.6451,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
2.400000000000001,0.9354955954106501,0.004324311849555096,0.9819283226661546,0.9461763269645356,0.4823,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.42,0.05260757961179898,0.02929398420463997,0.5874487411823517,0.1268887693862577,0.0,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.56,0.0779926190352909,0.035539203623271474,0.6332312422230036,0.1582201667140554,0.0,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.7000000000000002,0.3260049092194299,0.027606407976377853,0.6896559518002221,0.3864228509946285,0.26204,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.8400000000000003,0.7313753347555983,0.009024681335337046,0.9158111778585272,0.754931498986706,0.54732,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.9800000000000004,0.8326189591061834,0.009577448520499509,0.9369994671190608,0.8531927642580811,0.63572,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
2.120000000000001,0.9542789176561626,0.0029078037546519035,0.9791017647879364,0.9596351030374646,0.84636,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
2.2600000000000007,0.92320993963816,0.004499427399091927,0.9625276802371094,0.9330425268559576,0.6934600000000001,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
2.400000000000001,0.9323069834544032,0.0037083062400172337,0.969943261813302,0.9419121397022592,0.7861199999999999,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
