b1,1CC rate,2CC rate,Game 1 rate,C rate,CoopSPE rate,strat,strat_space,transition
1.42,0.05260757961179898,0.02929398420463997,0.5874487411823517,0.1268887693862577,0.0,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.56,0.0779926190352909,0.035539203623271474,0.6332312422230036,0.1582201667140554,0.0,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.7000000000000002,0.3260049092194299,0.027606407976377853,0.6896559518002221,0.38642285099462853,0.26204,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.8400000000000003,0.7313753347555983,0.009024681335337046,0.9158111778585273,0.754931498986706,0.54732,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.9800000000000004,0.8326189591061834,0.00957744852049951,0.9369994671190607,0.8531927642580811,0.63572,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
2.1200000000000006,0.9542789176561626,0.0029078037546519035,0.9791017647879365,0.9596351030374646,0.84636,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
2.2600000000000007,0.92320993963816,0.0044994273990919265,0.9625276802371094,0.9330425268559576,0.69346,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
2.400000000000001,0.9323069834544032,0.0037083062400172337,0.9699432618133019,0.9419121397022592,0.78612,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
