b1,1CC rate,2CC rate,Game 1 rate,C rate,SPE rate,strat,strat_space,transition
1.0,0.014355353398022117,0.029486285312212947,0.5726480923039777,0.08104745572415988,0.0,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.1400000000000001,0.02478508251326377,0.03674808407846604,0.5597017882553088,0.10596109424188739,0.0,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.2800000000000002,0.03903658980890726,0.03709818131692106,0.5898082001998983,0.12363442298641589,0.0,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.4200000000000004,0.05330410560148602,0.03612172724184182,0.5857287312749463,0.137049020633989,0.0,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.5600000000000005,0.08520654945360973,0.038274235258281865,0.6043480375936281,0.172547944418855,0.0,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.7000000000000006,0.30260686041097984,0.02886161155382465,0.7093291331468143,0.3691457325442497,0.102232,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.8400000000000007,0.7888603946530967,0.010420565969511433,0.9072559349336102,0.8125072303625279,0.37205,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.9800000000000009,0.8387077020226116,0.008483367831761242,0.9376075523735571,0.8567470937888833,0.294656,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
2.120000000000001,0.8928791995737247,0.00587954881437633,0.9563895878420464,0.9057450223437933,0.428436,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
2.260000000000001,0.9270624313818684,0.004535811236118635,0.9716502582361444,0.9364383251080285,0.592266,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
2.4000000000000012,0.9544085295521271,0.0035041545266372215,0.9839154655854255,0.9617486438411965,0.495908,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
2.5400000000000014,0.9759529616141688,0.0025313502936355797,0.9904691597559196,0.980806806879083,0.549626,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
2.6800000000000015,0.9719385389969544,0.002555963574039224,0.989038959882369,0.9770825733777365,0.505624,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
2.8200000000000016,0.9830780819237555,0.0014916282062262692,0.9940184180125955,0.9865585754539566,0.56664,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
2.9600000000000017,0.977457724718058,0.001925499118341315,0.9917591729231506,0.9815744292640892,0.46772,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
3.100000000000002,0.9818744418924248,0.001783511884576691,0.9934282048956458,0.9856573674814725,0.471082,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
