b1,1CC rate,2CC rate,Game 1 rate,C rate,SPE rate,strat,strat_space,transition
1.0,0.020197246145118405,0.03510314697329846,0.3545140956479932,0.1082923011241744,0.0,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default
1.1400000000000001,0.03231708972815595,0.03009265343058001,0.4189843590118574,0.10964197453152183,0.0,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default
1.2800000000000002,0.043577475763796655,0.029179354515274068,0.4496380955507082,0.12069020330648397,0.0,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default
1.4200000000000004,0.05491969706561178,0.02938998379683018,0.4358182610294003,0.131010758359066,0.0,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default
1.5600000000000005,0.0734800576636227,0.027467803442751338,0.4832009723081803,0.1459714326230579,0.0,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default
1.7000000000000006,0.17111483887861156,0.02563550456519394,0.5334707567350705,0.23724447678635716,0.086792,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default
1.8400000000000007,0.6922367602898392,0.011384870432446906,0.8296304935198626,0.7194536854516047,0.578964,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default
1.9800000000000009,0.8284716036342645,0.007877580526934571,0.9001158842598805,0.8461960123639112,0.699372,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default
2.120000000000001,0.8424743941470588,0.0073071311058741165,0.9157524240304722,0.8583860496170289,0.71087,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default
2.260000000000001,0.8855285103686531,0.006260694122195835,0.9395732410715525,0.8983665125017949,0.814842,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default
2.4000000000000012,0.9509104989181709,0.004075049436386845,0.9724057659057207,0.958987301500418,0.853432,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default
2.5400000000000014,0.9659796428119227,0.0029098304132951034,0.9826743035600457,0.9712822795907414,0.749278,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default
2.6800000000000015,0.970051508966548,0.0032377279235515496,0.9824930433740392,0.9761187604296069,0.692656,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default
2.8200000000000016,0.9762153828614897,0.0027678903237252435,0.985729272432304,0.9811117522229456,0.688082,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default
2.9600000000000017,0.9821728606251418,0.0027169761914870917,0.9904321135811877,0.9868459675919256,0.694704,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default
3.100000000000002,0.9872911739158109,0.002399288551852241,0.9929110629164296,0.9911941876672422,0.643932,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default
