b1,1CC rate,2CC rate,Game 1 rate,C rate,CoopSPE rate,strat,strat_space,transition
1.0,0.008650434948869872,0.0150100999694859,0.4767596843850878,0.0641157353766789,0.0,S_08_EqualSay_G1_Default,S_08,EqualSay_G1_Default
1.14,0.013177612438783506,0.01595790986491229,0.5143628123599594,0.07068134714191819,0.0,S_08_EqualSay_G1_Default,S_08,EqualSay_G1_Default
1.2800000000000002,0.015914276260580066,0.012440362220570643,0.512923756389728,0.06387712912953984,0.0,S_08_EqualSay_G1_Default,S_08,EqualSay_G1_Default
1.4200000000000004,0.02300541266463696,0.010385249017694827,0.5394817017823603,0.06879761586657443,0.0,S_08_EqualSay_G1_Default,S_08,EqualSay_G1_Default
1.5600000000000005,0.02860722483128688,0.00889864378338265,0.572649941429042,0.07279579232874507,0.0,S_08_EqualSay_G1_Default,S_08,EqualSay_G1_Default
1.7000000000000006,0.040055301017618714,0.007934330228688639,0.5853486727197316,0.08228902898211676,0.0,S_08_EqualSay_G1_Default,S_08,EqualSay_G1_Default
1.8400000000000007,0.05150314282266207,0.007797112147023639,0.566125704600455,0.09438549986132726,0.0,S_08_EqualSay_G1_Default,S_08,EqualSay_G1_Default
1.9800000000000009,0.08637179549559437,0.006711202861713809,0.5883914468108878,0.12622304743649304,0.0,S_08_EqualSay_G1_Default,S_08,EqualSay_G1_Default
2.120000000000001,0.19994853984859606,0.00606798684016662,0.6283367178930302,0.2358174723602541,0.079736,S_08_EqualSay_G1_Default,S_08,EqualSay_G1_Default
2.2600000000000007,0.5381952963178822,0.0039405040134942075,0.7959831810650951,0.559170962733647,0.242162,S_08_EqualSay_G1_Default,S_08,EqualSay_G1_Default
2.400000000000001,0.8588511290350976,0.0018592931995034523,0.9351083392160487,0.8663468168608424,0.418804,S_08_EqualSay_G1_Default,S_08,EqualSay_G1_Default
2.5400000000000014,0.9635524784377808,0.0009654954216901726,0.9837762743313468,0.9666130762656684,0.5835060000000001,S_08_EqualSay_G1_Default,S_08,EqualSay_G1_Default
2.680000000000001,0.9904173981346502,0.0009306865178836297,0.996934992706255,0.9924646131267076,0.545434,S_08_EqualSay_G1_Default,S_08,EqualSay_G1_Default
2.8200000000000016,0.9938535753553198,0.0007302627295565029,0.9986675000762733,0.9956077381909076,0.632764,S_08_EqualSay_G1_Default,S_08,EqualSay_G1_Default
2.9600000000000017,0.9925517130800152,0.0006489229025631131,0.9982173465093448,0.9942833003269969,0.68203,S_08_EqualSay_G1_Default,S_08,EqualSay_G1_Default
3.100000000000002,0.9943307277324388,0.0009509392238169194,0.9984226826099664,0.9963374391882596,0.52792,S_08_EqualSay_G1_Default,S_08,EqualSay_G1_Default
1.0,0.009602999253884465,0.014228501116313637,0.4454876647834383,0.06345204947658492,0.0,S_08_EqualSay_G1_Default,S_08,EqualSay_G1_Default
1.14,0.013595122684224005,0.017715408923411974,0.5365323739435267,0.07418303377367039,0.0,S_08_EqualSay_G1_Default,S_08,EqualSay_G1_Default
1.2800000000000002,0.014656805466172653,0.012020406159848594,0.5217146883093322,0.06370615832438868,0.0,S_08_EqualSay_G1_Default,S_08,EqualSay_G1_Default
1.4200000000000004,0.02203588257270175,0.009712936523307007,0.5235288492831766,0.06870953952026916,0.0,S_08_EqualSay_G1_Default,S_08,EqualSay_G1_Default
1.5600000000000005,0.029742650858835342,0.00803250280644192,0.552584602915923,0.07483248647729936,0.0,S_08_EqualSay_G1_Default,S_08,EqualSay_G1_Default
1.7000000000000006,0.03696402017354106,0.008589076020574751,0.5675256747641017,0.08020906336194479,0.0,S_08_EqualSay_G1_Default,S_08,EqualSay_G1_Default
1.8400000000000007,0.05703450971945503,0.00783247147424958,0.5681685114599978,0.10004435645525793,0.0,S_08_EqualSay_G1_Default,S_08,EqualSay_G1_Default
1.9800000000000009,0.08937231880927163,0.00691899026372439,0.6095914365022644,0.1288218037040101,0.0,S_08_EqualSay_G1_Default,S_08,EqualSay_G1_Default
2.120000000000001,0.20686155672753684,0.005930653281433863,0.6463264570184244,0.2408127985308635,0.084438,S_08_EqualSay_G1_Default,S_08,EqualSay_G1_Default
2.2600000000000007,0.4866030624122854,0.004378090674204396,0.7563937471252934,0.5102055322803497,0.245214,S_08_EqualSay_G1_Default,S_08,EqualSay_G1_Default
2.400000000000001,0.8382535654696736,0.0018112209677898425,0.9313936970804374,0.8462644213264812,0.47236999999999996,S_08_EqualSay_G1_Default,S_08,EqualSay_G1_Default
2.5400000000000014,0.9497234973452098,0.001203038041256432,0.9780515363855824,0.9535221298032572,0.492454,S_08_EqualSay_G1_Default,S_08,EqualSay_G1_Default
2.680000000000001,0.9792098497675091,0.0010277112522986207,0.9911030497835815,0.9817475110770792,0.531172,S_08_EqualSay_G1_Default,S_08,EqualSay_G1_Default
2.8200000000000016,0.992437650654004,0.0007436731466294816,0.9972255484500429,0.9942664781507726,0.627922,S_08_EqualSay_G1_Default,S_08,EqualSay_G1_Default
2.9600000000000017,0.992454354060204,0.0010150469101133312,0.9979534436785134,0.994582443433814,0.494828,S_08_EqualSay_G1_Default,S_08,EqualSay_G1_Default
3.100000000000002,0.9950698315819376,0.0007245450584667144,0.9986350469105476,0.9967988546679408,0.637644,S_08_EqualSay_G1_Default,S_08,EqualSay_G1_Default
1.0,0.008885118482080652,0.013935210052590298,0.4973522417749768,0.060225266743018174,0.0,S_08_EqualSay_G1_Default,S_08,EqualSay_G1_Default
1.14,0.013029205452948623,0.015393951464714081,0.5293711646477716,0.07032853919981162,0.0,S_08_EqualSay_G1_Default,S_08,EqualSay_G1_Default
