b1,1CC rate,2CC rate,Game 1 rate,C rate,SPE rate,strat,strat_space,transition
1.0,0.012989923649852088,0.01478939917730475,0.5,0.0612409279768867,0.0,S_12_Random,S_12,Random
1.1400000000000001,0.017710641106212555,0.018808722844370372,0.5,0.06844911296822832,0.0,S_12_Random,S_12,Random
1.2800000000000002,0.022510561596762436,0.020218347069325005,0.5,0.07207517889930921,0.0,S_12_Random,S_12,Random
1.4200000000000004,0.0253802042406505,0.024748116767508547,0.5,0.07600923119068488,0.0,S_12_Random,S_12,Random
1.5600000000000005,0.03538868461226914,0.031118707033431923,0.5,0.0913024319674087,0.0,S_12_Random,S_12,Random
1.7000000000000006,0.052547917139728784,0.0486923886056406,0.5,0.1251627816954547,0.0,S_12_Random,S_12,Random
1.8400000000000007,0.11162458158794715,0.10942772302716314,0.5,0.2403741494054525,0.0,S_12_Random,S_12,Random
1.9800000000000009,0.15957869579858724,0.15460638588692496,0.5,0.33144935668980896,0.0,S_12_Random,S_12,Random
2.120000000000001,0.19039147296034128,0.18482657343785136,0.5,0.3914200504262519,0.0,S_12_Random,S_12,Random
2.260000000000001,0.20065736401131137,0.19331390847153945,0.5,0.41005868596490425,0.0,S_12_Random,S_12,Random
2.4000000000000012,0.24610182385515975,0.2374368508277454,0.5,0.49668933958777434,0.0,S_12_Random,S_12,Random
2.5400000000000014,0.2834617824154231,0.2752232859470291,0.5,0.5693074703133016,0.0,S_12_Random,S_12,Random
2.6800000000000015,0.2776591537301715,0.26939827363350866,0.5,0.557367315953862,0.0,S_12_Random,S_12,Random
2.8200000000000016,0.30472261426032266,0.2960840498234521,0.5,0.6100111656371638,0.0,S_12_Random,S_12,Random
2.9600000000000017,0.3213457973469806,0.30640695962044406,0.5,0.6358019642485837,0.0,S_12_Random,S_12,Random
3.100000000000002,0.31049843400438465,0.294729596108945,0.5,0.6129002964818613,0.0,S_12_Random,S_12,Random
